node,region,province,municipality,latitude,longitude,att_name,vendor,period
UMEXACM2104,CENTRO,MEXICO,ACOLMAN,19.614333,-98.976201,MEXACM2104,Ericsson,last
UMEXALJ1484,CENTRO,MEXICO,ALMOLOYA_DE_JUAREZ,19.351,-99.75094,MEXALJ1484,Ericsson,last
UMEXARC1733,CENTRO,MEXICO,ACAMBAY_DE_RUIZ_CASTANEDA,19.925989,-99.838224,MEXARC1733,Ericsson,last
UMEXATN0032,CENTRO,MEXICO,SAN_MATEO_ATENCO,19.284278,-99.530278,MEXATN0032,Ericsson,last
UMEXATN0034,CENTRO,MEXICO,SAN_MATEO_ATENCO,19.257517,-99.551218,MEXATN0034,Ericsson,last
UMEXATN0956,CENTRO,MEXICO,SAN_MATEO_ATENCO,19.271552,-99.556431,MEXATN0956,Ericsson,last
UMEXATN0957,CENTRO,MEXICO,SAN_MATEO_ATENCO,19.260785,-99.528766,MEXATN0957,Ericsson,last
UMEXATZ0059,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.57215,-99.25506,MEXATZ0059,Ericsson,last
UMEXATZ0062,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.598763,-99.233247,MEXATZ0062,Ericsson,last
UMEXATZ0063,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.59755,-99.21489,MEXATZ0063,Ericsson,last
UMEXATZ0065,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.56023,-99.2458,MEXATZ0065,Ericsson,last
UMEXATZ0066,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.576044,-99.249144,MEXATZ0066,Ericsson,last
UMEXATZ0067,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.53655,-99.24029,MEXATZ0067,Ericsson,last
UMEXATZ0069,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.57581,-99.227186,MEXATZ0069,Ericsson,last
UMEXATZ0070,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.5893,-99.2334,MEXATZ0070,Ericsson,last
UMEXATZ0072,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.583956,-99.2214,MEXATZ0072,Ericsson,last
UMEXATZ0079,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.550103,-99.239983,MEXATZ0079,Ericsson,last
UMEXATZ0958,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.58035,-99.23815,MEXATZ0958,Ericsson,last
UMEXATZ0960,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.557944,-99.216772,MEXATZ0960,Ericsson,last
UMEXATZ0963,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.593361,-99.219595,MEXATZ0963,Ericsson,last
UMEXATZ0966,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.543519,-99.23905,MEXATZ0966,Ericsson,last
UMEXATZ0968,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.582102,-99.252786,MEXATZ0968,Ericsson,last
UMEXATZ0972,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.529696,-99.306146,MEXATZ0972,Ericsson,last
UMEXATZ0979,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.568917,-99.245833,MEXATZ0979,Ericsson,last
UMEXATZ0980,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.571694,-99.214722,MEXATZ0980,Ericsson,last
UMEXATZ2086,CENTRO,MEXICO,ATIZAPAN_DE_ZARAGOZA,19.59216,-99.227318,MEXATZ2086,Ericsson,last
UMEXCHC1838,CENTRO,MEXICO,CHICONCUAC,19.56355,-98.89015,MEXCHC1838,Ericsson,last
UMEXCHL1741,CENTRO,MEXICO,CHALCO,19.2562,-98.912889,MEXCHL1741,Ericsson,last
UMEXCOB2215,CENTRO,MEXICO,COACALCO_DE_BERRIOZABAL,19.648521,-99.093186,MEXCOB2215,Ericsson,last
UMEXCTI0139,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.65866,-99.25401,MEXCTI0139,Ericsson,last
UMEXCTI0175,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.599176,-99.187803,MEXCTI0175,Ericsson,last
UMEXCTI0179,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.61275,-99.227389,MEXCTI0179,Ericsson,last
UMEXCTI0180,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.592111,-99.191611,MEXCTI0180,Ericsson,last
UMEXCTI0181,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.608242,-99.214183,MEXCTI0181,Ericsson,last
UMEXCTI0183,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.589083,-99.200992,MEXCTI0183,Ericsson,last
UMEXCTI1007,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.639662,-99.215562,MEXCTI1007,Ericsson,last
UMEXCTI1021,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.7018,-99.181545,MEXCTI1021,Ericsson,last
UMEXCTI1023,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.69462,-99.176912,MEXCTI1023,Ericsson,last
UMEXCTI1025,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.688072,-99.194027,MEXCTI1025,Ericsson,last
UMEXCTI1415,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.6075,-99.205906,MEXCTI1415,Ericsson,last
UMEXCTI1798,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.625561,-99.226891,MEXCTI1798,Ericsson,last
UMEXCTI1855,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.624735,-99.21009,MEXCTI1855,Ericsson,last
UMEXCTI1866,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.679558,-99.240591,MEXCTI1866,Ericsson,last
UMEXCTI2294,CENTRO,MEXICO,CUAUTITLAN_IZCALLI,19.651085,-99.205155,MEXCTI2294,Ericsson,last
UMEXCTT1039,CENTRO,MEXICO,CUAUTITLAN,19.7189,-99.1578,MEXCTT1039,Ericsson,last
UMEXCTT1042,CENTRO,MEXICO,CUAUTITLAN,19.67546,-99.17523,MEXCTT1042,Ericsson,last
UMEXCTT2111,CENTRO,MEXICO,CUAUTITLAN,19.667259,-99.168654,MEXCTT2111,Ericsson,last
UMEXCTT2185,CENTRO,MEXICO,TULTEPEC,19.668207,-99.146153,MEXCTT2185,Ericsson,last
UMEXECA0205,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.583269,-99.040536,MEXECA0205,Ericsson,last
UMEXECA0228,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.624168,-98.991496,MEXECA0228,Ericsson,last
UMEXECA0233,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.524666,-99.084517,MEXECA0233,Ericsson,last
UMEXECA0243,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.53521,-99.0823,MEXECA0243,Ericsson,last
UMEXECA0245,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.554731,-99.078347,MEXECA0245,Ericsson,last
UMEXECA0257,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.61375,-99.048444,MEXECA0257,Ericsson,last
UMEXECA0259,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.526693,-99.01794,MEXECA0259,Ericsson,last
UMEXECA0272,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.545587,-99.072604,MEXECA0272,Ericsson,last
UMEXECA1047,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.559638,-99.06436,MEXECA1047,Ericsson,last
UMEXECA1050,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.548992,-99.089183,MEXECA1050,Ericsson,last
UMEXECA1052,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.525841,-99.035771,MEXECA1052,Ericsson,last
UMEXECA1054,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.517493,-99.063811,MEXECA1054,Ericsson,last
UMEXECA1058,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.536412,-99.051666,MEXECA1058,Ericsson,last
UMEXECA1059,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.56296,-99.034143,MEXECA1059,Ericsson,last
UMEXECA1061,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.554854,-99.022975,MEXECA1061,Ericsson,last
UMEXECA1067,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.604458,-99.024011,MEXECA1067,Ericsson,last
UMEXECA1071,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.521329,-99.041782,MEXECA1071,Ericsson,last
UMEXECA2184,CENTRO,MEXICO,ECATEPEC_DE_MORELOS,19.598405,-99.046259,MEXECA2184,Ericsson,last
UMEXHHC1902,CENTRO,MEXICO,HUEHUETOCA,19.836782,-99.229415,MEXHHC1902,Ericsson,last
UMEXHUA2094,CENTRO,MEXICO,CHIMALHUACAN,19.384863,-98.902348,MEXHUA2094,Ericsson,last
UMEXIXP1756,CENTRO,MEXICO,IXTAPALUCA,19.309431,-98.912786,MEXIXP1756,Ericsson,last
UMEXIXP1757,CENTRO,MEXICO,IXTAPALUCA,19.305694,-98.862417,MEXIXP1757,Ericsson,last
UMEXIXP1758,CENTRO,MEXICO,IXTAPALUCA,19.291836,-98.880422,MEXIXP1758,Ericsson,last
UMEXIXT1543,CENTRO,MEXICO,IXTLAHUACA,19.5887,-99.78122,MEXIXT1543,Ericsson,last
UMEXJIL2095,CENTRO,MEXICO,JILOTEPEC-EDO,19.967268,-99.532615,MEXJIL2095,Ericsson,last
UMEXJTC2096,CENTRO,MEXICO,JOCOTITLAN,19.674002,-99.802206,MEXJTC2096,Ericsson,last
UMEXLRM0375,CENTRO,MEXICO,LERMA,19.284876,-99.516451,MEXLRM0375,Ericsson,last
UMEXMET0387,CENTRO,MEXICO,METEPEC-EDO,19.26086,-99.59418,MEXMET0387,Ericsson,last
UMEXMET0390,CENTRO,MEXICO,METEPEC-EDO,19.278113,-99.591423,MEXMET0390,Ericsson,last
UMEXMET0392,CENTRO,MEXICO,METEPEC-EDO,19.25428,-99.63035,MEXMET0392,Ericsson,last
UMEXMET0393,CENTRO,MEXICO,METEPEC-EDO,19.25215,-99.603,MEXMET0393,Ericsson,last
UMEXMET0396,CENTRO,MEXICO,METEPEC-EDO,19.258858,-99.615749,MEXMET0396,Ericsson,last
UMEXMET0397,CENTRO,MEXICO,METEPEC-EDO,19.282389,-99.594444,MEXMET0397,Ericsson,last
UMEXMET0398,CENTRO,MEXICO,METEPEC-EDO,19.26303,-99.607443,MEXMET0398,Ericsson,last
UMEXMET0402,CENTRO,MEXICO,METEPEC-EDO,19.271756,-99.622481,MEXMET0402,Ericsson,last
UMEXMET0405,CENTRO,MEXICO,METEPEC-EDO,19.256861,-99.627472,MEXMET0405,Ericsson,last
UMEXMET0406,CENTRO,MEXICO,METEPEC-EDO,19.26171,-99.62543,MEXMET0406,Ericsson,last
UMEXMET0407,CENTRO,MEXICO,METEPEC-EDO,19.2787,-99.5732,MEXMET0407,Ericsson,last
UMEXMET0410,CENTRO,MEXICO,METEPEC-EDO,19.273322,-99.588683,MEXMET0410,Ericsson,last
UMEXMET0412,CENTRO,MEXICO,METEPEC-EDO,19.286,-99.6014,MEXMET0412,Ericsson,last
UMEXMET1118,CENTRO,MEXICO,METEPEC-EDO,19.270414,-99.600921,MEXMET1118,Ericsson,last
UMEXMET1119,CENTRO,MEXICO,METEPEC-EDO,19.24855,-99.615883,MEXMET1119,Ericsson,last
UMEXMET1120,CENTRO,MEXICO,METEPEC-EDO,19.26156,-99.634627,MEXMET1120,Ericsson,last
UMEXMGH0413,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.463453,-99.212889,MEXMGH0413,Ericsson,last
UMEXMLO0419,CENTRO,MEXICO,MELCHOR_OCAMPO-EDO,19.714694,-99.142389,MEXMLO0419,Ericsson,last
UMEXMLO2126,CENTRO,MEXICO,MELCHOR_OCAMPO-EDO,19.710096,-99.114663,MEXMLO2126,Ericsson,last
UMEXNEZ0424,CENTRO,MEXICO,NEZAHUALCOYOTL,19.476369,-99.04809,MEXNEZ0424,Ericsson,last
UMEXNEZ0433,CENTRO,MEXICO,NEZAHUALCOYOTL,19.4694,-99.05522,MEXNEZ0433,Ericsson,last
UMEXNEZ0441,CENTRO,MEXICO,NEZAHUALCOYOTL,19.41375,-99.0524,MEXNEZ0441,Ericsson,last
UMEXNEZ0444,CENTRO,MEXICO,NEZAHUALCOYOTL,19.420989,-99.05245,MEXNEZ0444,Ericsson,last
UMEXNEZ0446,CENTRO,MEXICO,NEZAHUALCOYOTL,19.413954,-99.032535,MEXNEZ0446,Ericsson,last
UMEXNEZ0453,CENTRO,MEXICO,NEZAHUALCOYOTL,19.37588,-99.005561,MEXNEZ0453,Ericsson,last
UMEXNEZ0455,CENTRO,MEXICO,NEZAHUALCOYOTL,19.414002,-98.991069,MEXNEZ0455,Ericsson,last
UMEXNEZ0458,CENTRO,MEXICO,NEZAHUALCOYOTL,19.415534,-99.015203,MEXNEZ0458,Ericsson,last
UMEXNEZ0459,CENTRO,MEXICO,NEZAHUALCOYOTL,19.397182,-99.007437,MEXNEZ0459,Ericsson,last
UMEXNEZ0468,CENTRO,MEXICO,NEZAHUALCOYOTL,19.392061,-99.007222,MEXNEZ0468,Ericsson,last
UMEXNEZ1124,CENTRO,MEXICO,NEZAHUALCOYOTL,19.47827,-99.057725,MEXNEZ1124,Ericsson,last
UMEXNEZ1128,CENTRO,MEXICO,NEZAHUALCOYOTL,19.406592,-99.013901,MEXNEZ1128,Ericsson,last
UMEXNEZ1131,CENTRO,MEXICO,NEZAHUALCOYOTL,19.392445,-99.034078,MEXNEZ1131,Ericsson,last
UMEXNEZ1132,CENTRO,MEXICO,NEZAHUALCOYOTL,19.429833,-99.046917,MEXNEZ1132,Ericsson,last
UMEXNEZ1134,CENTRO,MEXICO,NEZAHUALCOYOTL,19.37858,-98.99126,MEXNEZ1134,Ericsson,last
UMEXNEZ1136,CENTRO,MEXICO,NEZAHUALCOYOTL,19.422078,-99.045328,MEXNEZ1136,Ericsson,last
UMEXNEZ1137,CENTRO,MEXICO,NEZAHUALCOYOTL,19.434294,-99.036431,MEXNEZ1137,Ericsson,last
UMEXNEZ1138,CENTRO,MEXICO,NEZAHUALCOYOTL,19.419583,-99.028436,MEXNEZ1138,Ericsson,last
UMEXNEZ1140,CENTRO,MEXICO,NEZAHUALCOYOTL,19.389554,-99.022107,MEXNEZ1140,Ericsson,last
UMEXNEZ1142,CENTRO,MEXICO,NEZAHUALCOYOTL,19.393014,-98.990694,MEXNEZ1142,Ericsson,last
UMEXNEZ1144,CENTRO,MEXICO,NEZAHUALCOYOTL,19.388344,-99.014408,MEXNEZ1144,Ericsson,last
UMEXNEZ1145,CENTRO,MEXICO,NEZAHUALCOYOTL,19.413525,-99.041875,MEXNEZ1145,Ericsson,last
UMEXNEZ1146,CENTRO,MEXICO,NEZAHUALCOYOTL,19.38272,-99.00818,MEXNEZ1146,Ericsson,last
UMEXNEZ1147,CENTRO,MEXICO,NEZAHUALCOYOTL,19.39572,-99.03093,MEXNEZ1147,Ericsson,last
UMEXNEZ1766,CENTRO,MEXICO,NEZAHUALCOYOTL,19.407697,-99.041994,MEXNEZ1766,Ericsson,last
UMEXNEZ1953,CENTRO,MEXICO,NEZAHUALCOYOTL,19.4101,-99.02862,MEXNEZ1953,Ericsson,last
UMEXNEZ2130,CENTRO,MEXICO,NEZAHUALCOYOTL,19.418001,-99.008842,MEXNEZ2130,Ericsson,last
UMEXNEZ2131,CENTRO,MEXICO,NEZAHUALCOYOTL,19.395564,-99.01267,MEXNEZ2131,Ericsson,last
UMEXNIC1152,CENTRO,MEXICO,NICOLAS_ROMERO,19.61508,-99.305727,MEXNIC1152,Ericsson,last
UMEXNIC1159,CENTRO,MEXICO,NICOLAS_ROMERO,19.61154,-99.2792,MEXNIC1159,Ericsson,last
UMEXNPC1768,CENTRO,MEXICO,NOPALTEPEC,19.803677,-98.70458,MEXNPC1768,Ericsson,last
UMEXNPL0490,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.425961,-99.228691,MEXNPL0490,Ericsson,last
UMEXNPL0494,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.41652,-99.24026,MEXNPL0494,Ericsson,last
UMEXNPL0495,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.421705,-99.237709,MEXNPL0495,Ericsson,last
UMEXNPL0521,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.465232,-99.220657,MEXNPL0521,Ericsson,last
UMEXNPL0525,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.4978,-99.24409,MEXNPL0525,Ericsson,last
UMEXNPL0534,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.481911,-99.23078,MEXNPL0534,Ericsson,last
UMEXNPL0535,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.51611,-99.23511,MEXNPL0535,Ericsson,last
UMEXNPL0539,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.49349,-99.245364,MEXNPL0539,Ericsson,last
UMEXNPL0544,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.501708,-99.251914,MEXNPL0544,Ericsson,last
UMEXNPL0548,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.471847,-99.226731,MEXNPL0548,Ericsson,last
UMEXNPL0549,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.4796,-99.23497,MEXNPL0549,Ericsson,last
UMEXNPL0550,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.508106,-99.237131,MEXNPL0550,Ericsson,last
UMEXNPL0551,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.45459,-99.21664,MEXNPL0551,Ericsson,last
UMEXNPL0552,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.486993,-99.218474,MEXNPL0552,Ericsson,last
UMEXNPL0555,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.510554,-99.231948,MEXNPL0555,Ericsson,last
UMEXNPL0556,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.51234,-99.24279,MEXNPL0556,Ericsson,last
UMEXNPL0558,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.496417,-99.226806,MEXNPL0558,Ericsson,last
UMEXNPL0559,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.50675,-99.245917,MEXNPL0559,Ericsson,last
UMEXNPL0560,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.45647,-99.22055,MEXNPL0560,Ericsson,last
UMEXNPL0564,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.505547,-99.235161,MEXNPL0564,Ericsson,last
UMEXNPL0565,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.479444,-99.221944,MEXNPL0565,Ericsson,last
UMEXNPL0566,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.484581,-99.239992,MEXNPL0566,Ericsson,last
UMEXNPL1172,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.491731,-99.228021,MEXNPL1172,Ericsson,last
UMEXNPL1186,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.467854,-99.21244,MEXNPL1186,Ericsson,last
UMEXNPL1189,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.470414,-99.221683,MEXNPL1189,Ericsson,last
UMEXNPL1201,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.455173,-99.217709,MEXNPL1201,Ericsson,last
UMEXNPL1203,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.472111,-99.233528,MEXNPL1203,Ericsson,last
UMEXNPL1700,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.447393,-99.231412,MEXNPL1700,Ericsson,last
UMEXNPL6152,CENTRO,MEXICO,NAUCALPAN_DE_JUAREZ,19.523963,-99.289689,MEXNPL6152,Ericsson,last
UMEXOYC0576,CENTRO,MEXICO,OCOYOACAC,19.282508,-99.495397,MEXOYC0576,Ericsson,last
UMEXOYC1213,CENTRO,MEXICO,OCOYOACAC,19.272072,-99.45534,MEXOYC1213,Ericsson,last
UMEXPAP2133,CENTRO,MEXICO,PAPALOTLA,19.564477,-98.856194,MEXPAP2133,Ericsson,last
UMEXPAZ1216,CENTRO,MEXICO,LA_PAZ-EDO,19.369197,-98.958578,MEXPAZ1216,Ericsson,last
UMEXPAZ1221,CENTRO,MEXICO,LA_PAZ-EDO,19.348703,-98.975212,MEXPAZ1221,Ericsson,last
UMEXPAZ2136,CENTRO,MEXICO,LA_PAZ-EDO,19.375206,-98.951609,MEXPAZ2136,Ericsson,last
UMEXPOL2181,CENTRO,MEXICO,POLOTITLAN,20.263551,-99.858575,MEXPOL2181,Ericsson,last
UMEXTCM1231,CENTRO,MEXICO,TECAMAC,19.63966,-99.02241,MEXTCM1231,Ericsson,last
UMEXTCM2137,CENTRO,MEXICO,TECAMAC,19.664363,-99.033364,MEXTCM2137,Ericsson,last
UMEXTCM2138,CENTRO,MEXICO,TECAMAC,19.635269,-99.027037,MEXTCM2138,Ericsson,last
UMEXTCM2141,CENTRO,MEXICO,TECAMAC,19.652617,-99.018058,MEXTCM2141,Ericsson,last
UMEXTCM2142,CENTRO,MEXICO,TECAMAC,19.689778,-98.99464,MEXTCM2142,Ericsson,last
UMEXTCM2144,CENTRO,MEXICO,TECAMAC,19.669295,-99.026509,MEXTCM2144,Ericsson,last
UMEXTCM6153,CENTRO,MEXICO,TECAMAC,19.72726,-99.030514,MEXTCM6153,Ericsson,last
UMEXTEX2008,CENTRO,MEXICO,TEXCOCO,19.5225,-98.905,MEXTEX2008,Ericsson,last
UMEXTEX2147,CENTRO,MEXICO,TEXCOCO,19.442734,-98.912611,MEXTEX2147,Ericsson,last
UMEXTEZ2017,CENTRO,MEXICO,TEZOYUCA,19.595485,-98.903841,MEXTEZ2017,Ericsson,last
UMEXTGA1773,CENTRO,MEXICO,TENANGO_DEL_AIRE,19.171861,-98.865972,MEXTGA1773,Ericsson,last
UMEXTIA1604,CENTRO,MEXICO,TIANGUISTENCO,19.18252,-99.45683,MEXTIA1604,Ericsson,last
UMEXTLB0673,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.537897,-99.117293,MEXTLB0673,Ericsson,last
UMEXTLB0674,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.521696,-99.103864,MEXTLB0674,Ericsson,last
UMEXTLB0675,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.536806,-99.12075,MEXTLB0675,Ericsson,last
UMEXTLB0676,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.5175,-99.1025,MEXTLB0676,Ericsson,last
UMEXTLB0677,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.512478,-99.099473,MEXTLB0677,Ericsson,last
UMEXTLB0678,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.5289,-99.0964,MEXTLB0678,Ericsson,last
UMEXTLB0679,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.525727,-99.112446,MEXTLB0679,Ericsson,last
UMEXTLB0681,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.527897,-99.159,MEXTLB0681,Ericsson,last
UMEXTLB0682,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.569593,-99.184317,MEXTLB0682,Ericsson,last
UMEXTLB0683,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.536167,-99.206902,MEXTLB0683,Ericsson,last
UMEXTLB0685,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.583444,-99.19418,MEXTLB0685,Ericsson,last
UMEXTLB0686,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.582306,-99.204223,MEXTLB0686,Ericsson,last
UMEXTLB0687,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.529748,-99.178566,MEXTLB0687,Ericsson,last
UMEXTLB0688,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.55081,-99.17432,MEXTLB0688,Ericsson,last
UMEXTLB0689,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.536498,-99.21776,MEXTLB0689,Ericsson,last
UMEXTLB0691,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.507859,-99.211481,MEXTLB0691,Ericsson,last
UMEXTLB0692,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.51533,-99.176897,MEXTLB0692,Ericsson,last
UMEXTLB0693,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.51642,-99.2047,MEXTLB0693,Ericsson,last
UMEXTLB0694,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.55676,-99.18627,MEXTLB0694,Ericsson,last
UMEXTLB0695,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.538636,-99.183703,MEXTLB0695,Ericsson,last
UMEXTLB0696,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.545948,-99.210274,MEXTLB0696,Ericsson,last
UMEXTLB0697,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.55023,-99.20068,MEXTLB0697,Ericsson,last
UMEXTLB0699,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.517167,-99.226125,MEXTLB0699,Ericsson,last
UMEXTLB0700,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.572147,-99.20305,MEXTLB0700,Ericsson,last
UMEXTLB0701,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.548052,-99.181813,MEXTLB0701,Ericsson,last
UMEXTLB0702,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.544653,-99.16812,MEXTLB0702,Ericsson,last
UMEXTLB0703,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.548872,-99.225653,MEXTLB0703,Ericsson,last
UMEXTLB0705,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.54013,-99.192293,MEXTLB0705,Ericsson,last
UMEXTLB0706,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.561839,-99.208709,MEXTLB0706,Ericsson,last
UMEXTLB0707,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.548472,-99.206307,MEXTLB0707,Ericsson,last
UMEXTLB0710,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.549136,-99.189353,MEXTLB0710,Ericsson,last
UMEXTLB0711,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.5503,-99.17089,MEXTLB0711,Ericsson,last
UMEXTLB0712,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.56828,-99.19963,MEXTLB0712,Ericsson,last
UMEXTLB0713,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.52418,-99.19561,MEXTLB0713,Ericsson,last
UMEXTLB0714,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.54421,-99.19231,MEXTLB0714,Ericsson,last
UMEXTLB0715,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.54234,-99.22269,MEXTLB0715,Ericsson,last
UMEXTLB0716,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.56021,-99.19809,MEXTLB0716,Ericsson,last
UMEXTLB0718,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.525361,-99.226656,MEXTLB0718,Ericsson,last
UMEXTLB0719,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.5218,-99.2318,MEXTLB0719,Ericsson,last
